City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
230,Korla,CN,41.7597,86.1469,58.51,29,5,3.67,clear sky,2022-04-30 19:35:44
231,Toamasina,MG,-18.1667,49.3833,72.1,86,0,3.42,clear sky,2022-04-30 19:35:47
232,Buala,SB,-8.145,159.5921,79.86,80,100,1.41,light rain,2022-04-30 19:35:47
233,Auki,SB,-8.7676,160.7034,78.67,84,100,0.83,overcast clouds,2022-04-30 19:35:48
234,Cockburn Town,TC,21.4612,-71.1419,82.36,57,40,17.27,scattered clouds,2022-04-30 19:35:48
235,Viedma,AR,-40.8135,-62.9967,60.84,30,81,12.57,broken clouds,2022-04-30 19:35:49
236,Mazara Del Vallo,IT,37.6641,12.588,61.54,80,100,5.08,overcast clouds,2022-04-30 19:35:50
237,Bengkulu,ID,-3.8004,102.2655,76.19,88,86,5.19,moderate rain,2022-04-30 19:35:50
238,Malakal,SS,9.5334,31.6605,88.09,43,23,6.17,few clouds,2022-04-30 19:35:51
239,Neryungri,RU,56.6709,124.6491,10.36,88,12,3.85,few clouds,2022-04-30 19:35:51
240,Xunchang,CN,28.4543,104.715,53.73,95,100,7.02,overcast clouds,2022-04-30 19:35:52
241,Anchorage,US,61.2181,-149.9003,47.28,62,0,3.44,clear sky,2022-04-30 19:35:08
242,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,28.99,74,40,6.71,scattered clouds,2022-04-30 19:35:27
243,Mahebourg,MU,-20.4081,57.7,77.29,83,40,6.91,scattered clouds,2022-04-30 19:35:52
244,Koungou,YT,-12.7336,45.2042,80.31,83,0,6.91,light rain,2022-04-30 19:35:53
245,Komsomolskiy,UZ,40.4272,71.7189,70.52,56,49,4.61,scattered clouds,2022-04-30 19:33:34
246,Meulaboh,ID,4.1363,96.1285,78.53,87,100,0.78,overcast clouds,2022-04-30 19:35:54
247,Senanga,ZM,-16.1167,23.2667,63.97,49,0,4.25,clear sky,2022-04-30 19:35:54
248,Zyryanka,RU,65.75,150.85,15.96,92,100,4.88,overcast clouds,2022-04-30 19:35:55
249,Fayaoue,NC,-20.65,166.5333,77.5,82,100,21.79,overcast clouds,2022-04-30 19:35:55
250,Honningsvag,NO,70.9821,25.9704,28.15,86,40,12.66,light snow,2022-04-30 19:35:56
251,Goderich,CA,43.7501,-81.7165,62.92,23,100,11.5,overcast clouds,2022-04-30 19:33:11
252,Chumikan,RU,54.7183,135.315,28.45,93,100,1.03,overcast clouds,2022-04-30 19:35:56
253,Peniche,PT,39.3558,-9.3811,63.1,73,4,11.97,clear sky,2022-04-30 19:35:57
254,Olinda,BR,-8.0089,-34.8553,82.13,69,40,9.22,scattered clouds,2022-04-30 19:35:58
255,Sindor,RU,62.8629,51.8905,22.84,91,27,3.67,scattered clouds,2022-04-30 19:35:58
256,Santa Isabel,BR,-23.3156,-46.2214,72.7,98,100,3.06,overcast clouds,2022-04-30 19:35:58
257,Sankt Valentin,AT,48.1667,14.5167,54.41,95,100,9.28,overcast clouds,2022-04-30 19:35:59
258,Lorengau,PG,-2.0226,147.2712,80.58,79,100,3.96,overcast clouds,2022-04-30 19:35:59
259,Svetlyy,RU,54.675,20.1347,48.25,70,100,8.41,overcast clouds,2022-04-30 19:36:00
260,Etchoropo,MX,26.7667,-109.6667,96.42,30,96,11.88,overcast clouds,2022-04-30 19:36:01
261,Ntungamo,UG,-0.8833,29.65,63.27,97,90,3.85,light rain,2022-04-30 19:36:01
262,Kavieng,PG,-2.5744,150.7967,81.41,75,100,3.18,light rain,2022-04-30 19:36:02
263,Cururupu,BR,-1.8283,-44.8683,79.95,84,88,4.27,overcast clouds,2022-04-30 19:36:02
264,Simpsonville,US,34.7371,-82.2543,81.55,45,40,11.5,scattered clouds,2022-04-30 19:34:39
265,Samarai,PG,-10.6167,150.6667,79.77,79,61,5.84,broken clouds,2022-04-30 19:36:03
266,Kawalu,ID,-7.3817,108.2082,72.28,96,99,2.66,overcast clouds,2022-04-30 19:36:03
267,Chipinge,ZW,-20.1883,32.6236,59.76,64,0,2.82,clear sky,2022-04-30 19:36:04
268,Buarcos,PT,40.166,-8.8768,63.66,88,0,10.8,clear sky,2022-04-30 19:36:05
269,Lavrentiya,RU,65.5833,-171.0,25.86,87,100,15.26,overcast clouds,2022-04-30 19:33:31
270,Kloulklubed,PW,7.0419,134.2556,82.35,74,96,4.68,overcast clouds,2022-04-30 19:36:05
271,Port Hedland,AU,-20.3167,118.5667,73.45,64,66,6.91,broken clouds,2022-04-30 19:36:06
272,Braco Do Norte,BR,-28.275,-49.1656,68.7,77,100,1.12,heavy intensity rain,2022-04-30 19:35:37
273,Chernyshevskiy,RU,63.0128,112.4714,23.58,94,36,4.94,scattered clouds,2022-04-30 19:36:07
274,Quatre Cocos,MU,-20.2078,57.7625,77.11,80,41,11.1,scattered clouds,2022-04-30 19:37:07
275,San Cristobal,VE,7.7669,-72.225,84.38,82,100,6.49,overcast clouds,2022-04-30 19:36:29
276,Mouila,GA,-1.8685,11.0559,75.63,93,98,3.33,overcast clouds,2022-04-30 19:37:08
277,Agadez,NE,19.75,10.25,90.07,7,100,10.25,overcast clouds,2022-04-30 19:34:33
278,Bengbu,CN,32.9408,117.3608,51.35,87,85,5.06,overcast clouds,2022-04-30 19:37:09
279,Teguldet,RU,57.3064,88.1667,44.53,89,100,9.04,overcast clouds,2022-04-30 19:37:10
280,Ngunguru,NZ,-35.6167,174.5,62.35,78,32,7.27,scattered clouds,2022-04-30 19:37:10
281,Baudh,IN,20.8416,84.3213,85.98,37,9,3.49,clear sky,2022-04-30 19:37:11
282,Axim,GH,4.8699,-2.2405,80.65,84,100,8.57,overcast clouds,2022-04-30 19:37:11
283,Coos Bay,US,43.3665,-124.2179,55.38,85,100,16.11,overcast clouds,2022-04-30 19:32:54
284,Chester,US,40.1254,-75.8749,67.05,27,0,6.91,clear sky,2022-04-30 19:36:38
285,Junin,AR,-34.5838,-60.9433,53.15,40,100,3.85,overcast clouds,2022-04-30 19:37:12
286,Bambanglipuro,ID,-7.95,110.2833,76.66,87,78,4.7,broken clouds,2022-04-30 19:37:12
287,Katsuura,JP,35.1333,140.3,56.97,73,100,9.55,overcast clouds,2022-04-30 19:37:13
288,Tchibanga,GA,-2.85,11.0333,73.11,97,100,3.06,overcast clouds,2022-04-30 19:37:14
289,Braganca,BR,-1.0536,-46.7656,75.88,97,100,3.04,overcast clouds,2022-04-30 19:37:14
290,Hovd,MN,48.0056,91.6419,50.49,26,97,7.94,overcast clouds,2022-04-30 19:37:15
291,Eston,CA,51.1501,-108.7514,57.92,30,87,7.63,overcast clouds,2022-04-30 19:37:15
292,Jurm,AF,36.8648,70.8342,65.84,53,0,2.26,clear sky,2022-04-30 19:37:16
293,Vestmannaeyjar,IS,63.4427,-20.2734,46.51,85,25,18.23,scattered clouds,2022-04-30 19:37:16
294,Nouadhibou,MR,20.931,-17.0347,66.18,77,98,20.71,sand,2022-04-30 19:37:17
295,Whitehorse,CA,60.7161,-135.0538,45.1,70,75,10.36,broken clouds,2022-04-30 19:34:40
296,Gambela,ET,8.25,34.5833,73.67,92,100,1.39,light rain,2022-04-30 19:37:18
297,Jalu,LY,29.0331,21.5482,80.06,19,4,8.57,clear sky,2022-04-30 19:37:18
298,Dauphin,CA,51.1494,-100.0502,46.54,66,0,13.8,clear sky,2022-04-30 19:37:19
299,Fukue,JP,32.6881,128.8419,59.76,71,100,17.69,light rain,2022-04-30 19:35:00
300,Baherden,TM,38.4362,57.4316,66.99,65,100,6.73,light rain,2022-04-30 19:37:19
301,Solnechnyy,RU,50.7214,136.6319,26.13,85,51,5.55,broken clouds,2022-04-30 19:37:20
302,Makakilo City,US,21.3469,-158.0858,76.01,68,75,13.8,light rain,2022-04-30 19:37:20
303,Kushima,JP,31.4583,131.2333,60.48,82,100,4.47,overcast clouds,2022-04-30 19:37:21
304,Krasnoselkup,RU,65.7,82.4667,19.6,95,99,14.2,light snow,2022-04-30 19:37:22
305,Kahului,US,20.8947,-156.47,78.82,72,40,16.11,scattered clouds,2022-04-30 19:37:22
306,Klaeng,TH,12.7797,101.6483,87.94,85,73,1.43,broken clouds,2022-04-30 19:37:23
307,Richards Bay,ZA,-28.783,32.0377,66.15,77,9,9.37,clear sky,2022-04-30 19:36:52
308,Dunedin,NZ,-45.8742,170.5036,54.81,83,100,1.99,overcast clouds,2022-04-30 19:37:24
309,Svetlogorsk,BY,52.6333,29.7333,41.18,64,15,5.14,few clouds,2022-04-30 19:37:24
310,Dingle,PH,10.9995,122.6711,76.75,86,100,5.93,heavy intensity rain,2022-04-30 19:34:32
311,Locri,IT,38.2414,16.2623,62.31,62,100,6.49,overcast clouds,2022-04-30 19:37:25
312,Sur,OM,22.5667,59.5289,88.83,53,90,3.67,overcast clouds,2022-04-30 19:34:57
313,Nurota,UZ,40.5614,65.6886,73.4,29,100,8.59,overcast clouds,2022-04-30 19:37:25
314,Akhmim,EG,26.5622,31.745,88.0,16,0,12.01,clear sky,2022-04-30 19:37:26
315,Luwuk,ID,-0.9516,122.7875,77.4,89,97,3.22,overcast clouds,2022-04-30 19:37:27
316,Mackay,AU,-21.15,149.2,68.68,94,10,5.75,clear sky,2022-04-30 19:38:27
317,Tonj,SS,7.2737,28.6822,81.21,60,53,4.79,broken clouds,2022-04-30 19:38:28
318,Atambua,ID,-9.1061,124.8925,72.73,90,98,4.41,overcast clouds,2022-04-30 19:38:29
319,Phan Thiet,VN,10.9333,108.1,78.62,86,100,2.17,overcast clouds,2022-04-30 19:38:29
320,Asau,RO,46.4333,26.4,47.28,88,68,2.86,broken clouds,2022-04-30 19:38:30
321,Hammerfest,NO,70.6634,23.6821,28.85,86,75,5.75,broken clouds,2022-04-30 19:38:31
322,Russell,US,32.3502,-85.1999,85.28,51,40,10.36,scattered clouds,2022-04-30 19:38:31
323,Geraldton,AU,-28.7667,114.6,55.81,71,0,11.5,clear sky,2022-04-30 19:38:32
324,Boulder City,US,35.9786,-114.8325,84.43,8,0,8.05,clear sky,2022-04-30 19:38:32
325,Kaitangata,NZ,-46.2817,169.8464,50.32,84,100,5.82,overcast clouds,2022-04-30 19:38:33
326,Grenfell,AU,-33.9,148.1667,44.37,79,0,2.13,clear sky,2022-04-30 19:38:34
327,San Anselmo,US,37.9747,-122.5616,78.49,66,0,14.97,clear sky,2022-04-30 19:38:34
328,Ilulissat,GL,69.2167,-51.1,24.82,50,0,16.11,clear sky,2022-04-30 19:34:09
329,Shirvan,AZ,39.9509,48.8994,65.01,63,100,6.17,overcast clouds,2022-04-30 19:38:35
330,Santa Maria,BR,-29.6842,-53.8069,63.7,77,0,8.05,clear sky,2022-04-30 19:36:12
331,Avera,US,33.194,-82.5271,82.54,40,7,6.91,clear sky,2022-04-30 19:38:36
332,Karla,EE,59.3723,24.9275,40.96,70,0,11.5,light rain,2022-04-30 19:38:36
333,Asilah,MA,35.465,-6.0348,67.96,72,2,16.28,clear sky,2022-04-30 19:38:37
334,Ancud,CL,-41.8697,-73.8203,52.0,80,100,6.89,overcast clouds,2022-04-30 19:38:37
335,Champerico,GT,14.3,-91.9167,91.94,62,71,9.35,broken clouds,2022-04-30 19:38:38
336,Praia Da Vitoria,PT,38.7333,-27.0667,68.25,64,40,3.36,scattered clouds,2022-04-30 19:38:38
337,Yumen,CN,40.2833,97.2,45.3,30,0,3.53,clear sky,2022-04-30 19:38:39
338,Hualmay,PE,-11.0964,-77.6139,70.93,75,71,9.86,broken clouds,2022-04-30 19:34:16
339,Neftekamsk,RU,56.092,54.2703,39.16,56,59,2.37,broken clouds,2022-04-30 19:38:40
340,Luis Correia,BR,-2.8792,-41.6669,86.0,79,40,5.75,scattered clouds,2022-04-30 19:38:40
341,Novouzensk,RU,50.4592,48.1431,53.74,60,88,8.7,overcast clouds,2022-04-30 19:38:41
342,Sayat,TM,38.7839,63.8803,84.63,19,100,12.44,overcast clouds,2022-04-30 19:38:42
343,Gelemso,ET,8.8167,40.5167,62.83,80,100,0.51,overcast clouds,2022-04-30 19:38:42
344,Lingyuan,CN,41.24,119.4011,46.02,20,87,7.43,overcast clouds,2022-04-30 19:38:43
345,Nuuk,GL,64.1835,-51.7216,27.21,59,40,13.8,scattered clouds,2022-04-30 19:36:40
346,Bullhead City,US,35.1478,-114.5683,95.94,8,75,16.11,broken clouds,2022-04-30 19:38:44
347,Saint Anthony,US,45.0205,-93.218,52.05,92,100,16.11,mist,2022-04-30 19:37:57
348,Nelson Bay,AU,-32.7167,152.15,59.0,94,43,10.18,light rain,2022-04-30 19:38:44
349,Saint-Francois,FR,46.4154,3.9054,50.68,71,0,5.75,clear sky,2022-04-30 19:38:45
350,Gotsu,JP,35.0,132.2167,52.93,80,100,4.7,overcast clouds,2022-04-30 19:38:46
351,Chiang Khong,TH,20.2613,100.4046,72.75,95,88,2.28,overcast clouds,2022-04-30 19:38:46
352,Caravelas,BR,-17.7125,-39.2481,76.86,74,2,4.72,clear sky,2022-04-30 19:38:47
353,Grandview,US,38.8858,-94.533,61.99,61,100,17.27,overcast clouds,2022-04-30 19:38:47
354,Vanavara,RU,60.34,102.2797,37.87,96,100,4.88,light rain,2022-04-30 19:38:48
355,Chimoio,MZ,-19.1164,33.4833,64.26,77,0,2.51,clear sky,2022-04-30 19:38:49
356,Kusu,JP,33.2831,131.1514,55.02,95,100,1.28,overcast clouds,2022-04-30 19:38:49
357,Muncar,ID,-8.4333,114.3333,76.78,89,56,2.06,broken clouds,2022-04-30 19:38:50
358,Porto Walter,BR,-8.2686,-72.7439,82.62,72,82,4.29,broken clouds,2022-04-30 19:38:50
359,Terdal,IN,16.5,75.05,82.04,54,0,12.12,clear sky,2022-04-30 19:38:51
360,Boueni,YT,-12.9025,45.0761,80.58,78,11,9.75,few clouds,2022-04-30 19:39:51
361,Mecca,SA,21.4267,39.8261,87.94,48,0,2.82,clear sky,2022-04-30 19:39:52
362,Buluang,PH,13.3068,123.3425,75.4,93,58,2.91,broken clouds,2022-04-30 19:39:52
363,Marsh Harbour,BS,26.5412,-77.0636,72.19,83,100,19.93,overcast clouds,2022-04-30 19:39:53
364,Kuyanovo,RU,55.8014,54.5372,40.35,54,70,4.32,broken clouds,2022-04-30 19:39:53
365,Marsa Matruh,EG,31.3525,27.2453,66.4,72,0,6.91,clear sky,2022-04-30 19:35:45
366,Opuwo,NA,-18.0607,13.84,73.26,38,49,5.68,scattered clouds,2022-04-30 19:39:54
367,Souillac,MU,-20.5167,57.5167,77.38,83,40,6.91,scattered clouds,2022-04-30 19:39:54
368,Sulangan,PH,11.1373,123.7228,81.57,78,100,11.97,overcast clouds,2022-04-30 19:39:55
369,Jilib,SO,0.4883,42.7854,77.23,92,39,7.0,light rain,2022-04-30 19:39:56
370,Faya,SA,18.3851,42.4509,66.31,36,17,11.9,few clouds,2022-04-30 19:39:56
371,Aizawl,IN,23.7333,92.7167,62.73,95,100,2.8,overcast clouds,2022-04-30 19:39:57
372,Aksay,RU,47.26,39.87,55.26,60,100,14.0,overcast clouds,2022-04-30 19:39:57
373,Sam Chuk,TH,14.7576,100.0899,83.39,65,100,4.65,light rain,2022-04-30 19:39:58
374,Rivadavia,AR,-33.1905,-68.4608,68.09,26,0,7.87,clear sky,2022-04-30 19:39:58
375,Kargasok,RU,59.0556,80.8572,30.52,76,99,7.67,overcast clouds,2022-04-30 19:39:59
376,Boralday,KZ,43.3578,76.8594,58.86,67,75,4.47,broken clouds,2022-04-30 19:39:59
377,Burjuc,RO,45.9522,22.4867,49.98,78,22,1.97,few clouds,2022-04-30 19:40:00
378,Gat,IL,31.61,34.7642,67.41,100,0,9.51,clear sky,2022-04-30 19:37:24
379,La Ronge,CA,55.1001,-105.2842,39.45,75,100,8.05,overcast clouds,2022-04-30 19:40:01
380,Fantino,DO,19.1215,-70.2997,87.31,65,74,8.7,broken clouds,2022-04-30 19:40:01
381,Mondeville,FR,49.175,-0.3224,53.38,81,0,5.75,clear sky,2022-04-30 19:40:02
382,Pouembout,NC,-21.1333,164.9,71.15,85,0,3.78,clear sky,2022-04-30 19:40:03
383,Sibolga,ID,1.7427,98.7792,77.34,89,98,3.06,overcast clouds,2022-04-30 19:38:05
384,Lakatoro,VU,-16.0999,167.4164,76.3,88,100,4.25,overcast clouds,2022-04-30 19:40:03
385,Chokwe,MZ,-24.5333,32.9833,69.1,81,4,11.74,clear sky,2022-04-30 19:40:05
386,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,79,12,11.07,few clouds,2022-04-30 19:40:07
387,Porto Santo,PT,33.072,-16.3415,64.78,77,20,16.11,few clouds,2022-04-30 19:40:08
388,Turukhansk,RU,65.8167,87.9833,7.41,97,91,5.35,overcast clouds,2022-04-30 19:40:09
389,Preobrazheniye,RU,42.9019,133.9064,39.33,95,100,2.71,overcast clouds,2022-04-30 19:40:10
390,Qaqortoq,GL,60.7167,-46.0333,41.13,74,40,2.37,scattered clouds,2022-04-30 19:40:11
391,Hobyo,SO,5.3505,48.5268,85.01,72,57,11.56,broken clouds,2022-04-30 19:36:47
392,Broome,US,42.2506,-75.833,62.19,27,0,14.97,clear sky,2022-04-30 19:40:12
393,Sola,VU,-13.8833,167.55,81.52,71,99,4.65,light rain,2022-04-30 19:36:26
394,Vigrestad,NO,58.5667,5.7,48.58,78,100,15.73,overcast clouds,2022-04-30 19:40:13
395,Jining,CN,35.405,116.5814,46.02,36,66,6.98,broken clouds,2022-04-30 19:40:13
396,Clarence Town,AU,-32.5833,151.7833,58.86,95,8,2.93,clear sky,2022-04-30 19:40:14
397,Huarmey,PE,-10.0681,-78.1522,72.37,74,68,11.63,broken clouds,2022-04-30 19:40:14
398,Madera,US,37.1666,-119.8343,80.53,24,0,7.56,clear sky,2022-04-30 19:39:25
399,Srednekolymsk,RU,67.45,153.6833,15.71,88,83,2.1,broken clouds,2022-04-30 19:40:15
400,Taoudenni,ML,22.6783,-3.9836,85.42,14,0,11.32,clear sky,2022-04-30 19:40:16
401,Aklavik,CA,68.2191,-135.0107,44.6,53,75,8.05,broken clouds,2022-04-30 19:40:16
402,Alofi,NU,-19.0595,-169.9187,75.09,94,94,5.75,overcast clouds,2022-04-30 19:40:17
403,Noumea,NC,-22.2763,166.4572,75.99,99,74,10.69,broken clouds,2022-04-30 19:39:30
404,Maldonado,UY,-34.6667,-54.9167,60.19,65,84,3.96,broken clouds,2022-04-30 19:39:26
405,Northam,GB,51.0333,-4.2167,50.61,73,100,2.95,overcast clouds,2022-04-30 19:38:09
406,Cayenne,GF,4.9333,-52.3333,86.04,31,40,11.5,scattered clouds,2022-04-30 19:41:18
407,Magan,ES,39.9683,-3.931,70.32,56,89,5.03,overcast clouds,2022-04-30 19:41:19
408,Dubbo,AU,-32.25,148.6167,42.93,93,6,9.22,clear sky,2022-04-30 19:39:50
409,Zaraza,VE,9.3503,-65.3245,92.98,37,100,6.76,overcast clouds,2022-04-30 19:41:19
410,Tommot,RU,58.9564,126.2925,20.95,93,26,3.15,scattered clouds,2022-04-30 19:41:20
411,Bergen,NO,60.392,5.328,46.81,76,40,9.22,scattered clouds,2022-04-30 19:41:21
412,Huambo,AO,-12.7761,15.7392,59.76,64,79,3.74,broken clouds,2022-04-30 19:41:21
413,Laguna,US,38.421,-121.4238,81.14,37,0,5.75,clear sky,2022-04-30 19:41:22
414,Bernay,FR,49.1667,0.6667,51.69,77,100,3.0,overcast clouds,2022-04-30 19:41:23
415,Katima Mulilo,NA,-17.5,24.2667,64.6,47,6,2.75,clear sky,2022-04-30 19:41:23
416,Tessalit,ML,20.1986,1.0114,86.34,8,0,8.88,clear sky,2022-04-30 19:41:24
417,Westport,US,41.1415,-73.3579,66.27,28,0,14.97,clear sky,2022-04-30 19:41:24
418,Havelock,US,34.8791,-76.9013,75.18,65,75,5.75,broken clouds,2022-04-30 19:41:26
419,Kazanskoye,RU,55.6448,69.235,41.29,47,100,10.98,overcast clouds,2022-04-30 19:41:27
420,Tezu,IN,27.9167,96.1667,71.85,69,100,2.35,overcast clouds,2022-04-30 19:41:27
421,Abonnema,NG,4.7084,6.7931,82.69,82,100,4.74,overcast clouds,2022-04-30 19:41:28
422,Rosa Zarate,EC,0.3333,-79.4667,82.33,78,80,6.49,moderate rain,2022-04-30 19:41:28
423,Phonhong,LA,18.5007,102.4166,74.71,88,98,2.62,overcast clouds,2022-04-30 19:41:29
424,Baiquan,CN,47.5833,126.0833,37.89,91,100,10.42,overcast clouds,2022-04-30 19:41:30
425,Paamiut,GL,61.994,-49.6678,33.01,93,77,14.52,broken clouds,2022-04-30 19:39:23
426,Half Moon Bay,US,37.4636,-122.4286,75.54,71,100,19.57,overcast clouds,2022-04-30 19:41:30
427,Porto Nacional,BR,-10.7081,-48.4172,89.6,65,100,2.59,overcast clouds,2022-04-30 19:41:31
428,Robstown,US,27.7903,-97.6689,86.34,71,100,17.27,overcast clouds,2022-04-30 19:41:31
429,Puerto Escondido,MX,15.85,-97.0667,86.83,66,40,3.44,scattered clouds,2022-04-30 19:41:32
430,Manicore,BR,-5.8092,-61.3003,84.99,69,49,0.85,scattered clouds,2022-04-30 19:41:33
431,Gondanglegi,ID,-7.7479,112.0132,76.19,89,100,1.92,overcast clouds,2022-04-30 19:41:33
432,Fortuna,US,40.5982,-124.1573,55.92,82,100,4.61,overcast clouds,2022-04-30 19:37:01
433,Bauchi,NG,10.5,10.0,84.65,41,100,6.04,light rain,2022-04-30 19:41:34
434,Vila Velha,BR,-20.3297,-40.2925,84.15,79,20,9.22,few clouds,2022-04-30 19:40:05
435,Torit,SS,4.4133,32.5678,71.44,87,72,2.13,broken clouds,2022-04-30 19:41:35
436,Ballina,AU,-28.8667,153.5667,64.36,100,40,12.66,light rain,2022-04-30 19:41:35
437,Nhulunbuy,AU,-12.2333,136.7667,81.21,78,77,11.5,broken clouds,2022-04-30 19:40:30
438,Stara Synyava,UA,49.6032,27.6191,44.67,69,11,3.22,few clouds,2022-04-30 19:41:36
439,Pacific Grove,US,36.6177,-121.9166,73.24,82,40,5.99,scattered clouds,2022-04-30 19:41:04
440,Buta,CD,2.7858,24.73,70.09,99,97,0.38,light rain,2022-04-30 19:41:37
441,Edd,ER,13.9297,41.6925,86.31,65,46,10.6,scattered clouds,2022-04-30 19:41:37
442,Panaba,MX,21.2833,-88.2667,87.12,50,100,7.54,overcast clouds,2022-04-30 19:41:38
443,Kyshtovka,RU,56.555,76.6271,41.54,62,97,14.38,overcast clouds,2022-04-30 19:41:39
444,Bull Savanna,JM,17.8868,-77.5902,81.95,63,25,15.43,scattered clouds,2022-04-30 19:41:39
445,Port-Gentil,GA,-0.7193,8.7815,80.56,83,20,2.3,few clouds,2022-04-30 19:38:57
446,Sabzevar,IR,36.2126,57.6819,65.48,68,75,4.61,light intensity shower rain,2022-04-30 19:41:40
447,Berlevag,NO,70.8578,29.0864,28.4,74,94,14.56,light snow,2022-04-30 19:41:40
448,Sinjai,ID,-5.1241,120.253,76.17,91,56,2.59,broken clouds,2022-04-30 19:41:41
449,Xichang,CN,27.8964,102.2634,47.35,90,100,7.56,overcast clouds,2022-04-30 19:41:42
450,Xining,CN,36.6167,101.7667,32.34,78,100,2.33,light snow,2022-04-30 19:41:42
451,Qobustan,AZ,40.0824,49.412,62.65,71,100,9.08,overcast clouds,2022-04-30 19:42:43
452,Ndende,GA,-2.4008,11.3581,74.37,93,99,2.71,overcast clouds,2022-04-30 19:42:44
453,Seoul,KR,37.5683,126.9778,49.44,87,0,3.44,mist,2022-04-30 19:39:52
454,Bemidji,US,47.4736,-94.8803,44.89,99,100,11.5,overcast clouds,2022-04-30 19:38:06
455,Rincon,US,32.296,-81.2354,80.56,39,40,10.36,scattered clouds,2022-04-30 19:42:45
456,Olafsvik,IS,64.8945,-23.7142,44.74,86,97,16.26,overcast clouds,2022-04-30 19:42:45
457,Sarmanovo,RU,55.2553,52.5891,43.48,63,77,3.42,broken clouds,2022-04-30 19:42:46
458,Montepuez,MZ,-13.1256,38.9997,68.0,83,74,3.33,broken clouds,2022-04-30 19:42:47
459,Bandarbeyla,SO,9.4942,50.8122,84.09,74,79,5.7,broken clouds,2022-04-30 19:42:49
