City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
460,Xacmaz,AZ,41.4635,48.806,54.28,92,32,5.93,scattered clouds,2022-04-30 19:42:50
461,Bilky,UA,48.315,23.1325,49.6,75,43,4.65,scattered clouds,2022-04-30 19:42:51
462,Mazamari,PE,-11.3258,-74.5308,77.04,91,35,2.01,scattered clouds,2022-04-30 19:42:51
463,Lasa,IT,46.6166,10.7002,49.08,96,98,3.36,overcast clouds,2022-04-30 19:42:52
464,Nabire,ID,-3.3667,135.4833,74.77,92,64,4.07,broken clouds,2022-04-30 19:42:53
465,Nemuro,JP,43.3236,145.575,37.42,57,92,4.59,overcast clouds,2022-04-30 19:42:53
466,Clyde River,CA,70.4692,-68.5914,16.03,86,100,6.91,overcast clouds,2022-04-30 19:42:54
467,Abha,SA,18.2164,42.5053,66.02,68,0,6.91,clear sky,2022-04-30 19:42:55
468,Mount Isa,AU,-20.7333,139.5,65.97,82,54,4.61,broken clouds,2022-04-30 19:38:12
469,Batagay-Alyta,RU,67.8006,130.4114,2.28,87,9,4.7,clear sky,2022-04-30 19:42:56
470,Canon City,US,38.441,-105.2424,68.02,17,0,11.99,clear sky,2022-04-30 19:42:57
471,Filingue,NE,14.3521,3.3168,91.92,9,69,3.96,broken clouds,2022-04-30 19:42:58
472,Bendigo,AU,-36.7667,144.2833,48.85,61,35,2.17,scattered clouds,2022-04-30 19:42:58
473,Dalgopol,BG,43.05,27.35,53.11,90,48,1.83,scattered clouds,2022-04-30 19:42:59
474,Lac-Megantic,CA,45.5834,-70.8823,45.55,63,100,7.54,overcast clouds,2022-04-30 19:42:59
475,Ondangwa,NA,-17.9167,15.95,64.4,72,0,0.0,clear sky,2022-04-30 19:43:00
476,Alice Springs,AU,-23.7,133.8833,56.75,72,40,8.05,scattered clouds,2022-04-30 19:43:01
477,Paredon,MX,16.0333,-93.8667,88.11,58,11,11.32,few clouds,2022-04-30 19:43:02
478,Dongtai,CN,32.8523,120.3095,51.39,87,100,3.62,overcast clouds,2022-04-30 19:43:02
479,Jinxiang,CN,27.4327,120.6062,58.6,91,100,10.18,light rain,2022-04-30 19:43:03
480,Zbarazh,UA,49.6636,25.7762,46.29,65,15,4.0,few clouds,2022-04-30 19:43:03
481,Kavaratti,IN,10.5669,72.642,84.94,72,48,10.27,scattered clouds,2022-04-30 19:43:04
482,Mbanza-Ngungu,CD,-5.25,14.8667,69.96,94,100,1.81,light rain,2022-04-30 19:43:05
483,Gazanjyk,TM,39.2446,55.5154,66.63,84,100,4.23,moderate rain,2022-04-30 19:43:05
484,Muros,ES,42.7762,-9.0603,60.84,90,1,2.21,clear sky,2022-04-30 19:43:05
485,Bac Lieu,VN,9.285,105.7244,81.3,80,100,6.96,overcast clouds,2022-04-30 19:43:06
486,Margate,GB,51.3813,1.3862,51.31,74,100,1.01,overcast clouds,2022-04-30 19:43:07
487,Dongsheng,CN,39.8161,109.9776,42.53,21,0,16.53,clear sky,2022-04-30 19:43:07
488,Beyneu,KZ,45.3167,55.2,64.4,74,46,9.75,scattered clouds,2022-04-30 19:43:08
489,Narsaq,GL,60.9167,-46.05,55.62,60,20,2.59,few clouds,2022-04-30 19:43:09
490,Jatai,BR,-17.8814,-51.7144,82.04,45,64,4.27,broken clouds,2022-04-30 19:40:36
491,Namie,JP,37.4833,141.0,49.98,64,100,8.9,overcast clouds,2022-04-30 19:43:09
492,Henties Bay,NA,-22.116,14.2845,59.36,81,0,6.67,clear sky,2022-04-30 19:43:10
493,Korem,ET,12.5058,39.5228,58.28,71,98,4.88,overcast clouds,2022-04-30 19:43:10
494,Parobe,BR,-29.6286,-50.8347,67.57,77,100,1.21,overcast clouds,2022-04-30 19:43:11
495,Belaya Gora,RU,68.5333,146.4167,12.69,97,94,3.18,overcast clouds,2022-04-30 19:43:11
496,Oistins,BB,13.0667,-59.5333,80.51,69,94,14.76,overcast clouds,2022-04-30 19:39:01
497,Puerto Carreno,CO,6.189,-67.4859,75.18,94,40,4.61,scattered clouds,2022-04-30 19:43:12
498,Rogatica,BA,43.8008,19.0025,48.24,93,9,2.06,clear sky,2022-04-30 19:44:13
499,Ampanihy,MG,-24.7,44.75,67.93,83,0,4.92,clear sky,2022-04-30 19:44:13
500,Hofn,IS,64.2539,-15.2082,47.44,83,16,9.48,few clouds,2022-04-30 19:44:14
501,Klyuchi,RU,52.2667,79.1667,61.03,32,72,8.66,broken clouds,2022-04-30 19:44:14
502,Porto Novo,BJ,6.4965,2.6036,82.22,78,85,6.53,overcast clouds,2022-04-30 19:44:15
503,Novoagansk,RU,61.9449,76.6625,21.65,92,6,6.11,clear sky,2022-04-30 19:44:16
504,Ponoka,CA,52.6768,-113.5815,55.83,46,94,10.16,overcast clouds,2022-04-30 19:43:12
505,Egvekinot,RU,66.3167,-179.1667,15.26,80,100,11.01,overcast clouds,2022-04-30 19:44:16
506,Khanpur,PK,28.6453,70.6567,95.02,9,0,7.85,clear sky,2022-04-30 19:44:17
507,Keti Bandar,PK,24.1447,67.4497,83.44,80,1,18.59,clear sky,2022-04-30 19:44:18
508,Pathein,MM,16.7833,94.7333,79.63,83,30,2.75,scattered clouds,2022-04-30 19:44:18
509,Tigil,RU,57.8,158.6667,26.82,96,94,1.79,overcast clouds,2022-04-30 19:44:19
510,Najran,SA,17.4924,44.1277,81.25,34,9,2.64,clear sky,2022-04-30 19:44:20
511,Polunochnoye,RU,60.8697,60.4153,28.29,84,79,5.3,broken clouds,2022-04-30 19:44:20
512,Vuktyl,RU,63.8567,57.3094,25.03,98,99,2.95,overcast clouds,2022-04-30 19:44:21
513,Moose Factory,CA,51.2585,-80.6094,48.2,49,0,12.66,clear sky,2022-04-30 19:44:21
514,Wilmington,US,34.2257,-77.9447,78.71,53,75,11.5,broken clouds,2022-04-30 19:41:38
515,Daru,PG,-9.0763,143.2092,79.86,87,100,17.22,moderate rain,2022-04-30 19:44:22
516,Villa De Reyes,MX,21.8,-100.9333,85.17,10,3,3.85,clear sky,2022-04-30 19:44:23
517,Newcastle,AU,-32.9272,151.7765,58.71,83,100,9.22,light rain,2022-04-30 19:44:23
518,Brae,GB,60.3964,-1.353,45.34,74,91,12.15,overcast clouds,2022-04-30 19:44:24
519,Saint-Augustin,CA,51.226,-58.6502,38.88,88,100,15.93,overcast clouds,2022-04-30 19:44:24
520,Perry,US,37.2506,-83.1999,78.98,45,100,7.38,overcast clouds,2022-04-30 19:44:25
521,Mahon,ES,39.8885,4.2658,59.56,72,0,3.44,clear sky,2022-04-30 19:44:26
522,Dwarka,IN,22.2394,68.9678,83.05,86,0,19.35,clear sky,2022-04-30 19:44:26
523,Seminole,US,28.7086,-81.2081,87.28,61,90,3.0,overcast clouds,2022-04-30 19:44:00
524,Katherine,AU,-14.4667,132.2667,77.32,57,54,4.61,broken clouds,2022-04-30 19:44:27
525,Masaka,UG,-0.3338,31.7341,63.68,90,100,3.44,overcast clouds,2022-04-30 19:44:27
526,Havre-Saint-Pierre,CA,50.2334,-63.5986,37.76,87,100,14.97,overcast clouds,2022-04-30 19:44:28
527,Vaasa,FI,63.096,21.6158,41.02,75,0,2.3,clear sky,2022-04-30 19:44:29
528,Kibara,TZ,-2.15,33.45,71.51,75,100,3.0,light rain,2022-04-30 19:44:29
529,Kiama,AU,-34.6833,150.8667,57.99,77,0,1.99,clear sky,2022-04-30 19:44:30
530,Mpika,ZM,-11.8343,31.4529,58.15,92,44,3.27,scattered clouds,2022-04-30 19:44:31
531,Tevaitoa,PF,-16.7833,-151.5,81.3,72,10,15.23,light rain,2022-04-30 19:44:31
532,Iranshahr,IR,27.2025,60.6848,89.94,27,100,13.8,overcast clouds,2022-04-30 19:44:32
533,Port Blair,IN,11.6667,92.75,82.74,72,61,3.15,broken clouds,2022-04-30 19:44:33
534,Parana,AR,-31.732,-60.5238,62.55,60,75,8.05,broken clouds,2022-04-30 19:44:33
535,Mahajanga,MG,-15.7167,46.3167,78.89,78,0,8.21,light rain,2022-04-30 19:44:34
536,Carnaiba,BR,-8.7,-37.6667,80.33,52,100,14.47,overcast clouds,2022-04-30 19:44:34
537,Touho,NC,-20.7833,165.2333,74.61,80,39,12.73,scattered clouds,2022-04-30 19:44:35
538,Rumonge,BI,-3.9736,29.4386,70.99,86,99,1.9,light rain,2022-04-30 19:44:35
539,Cortland,US,42.6001,-76.083,60.48,31,0,5.75,clear sky,2022-04-30 19:44:36
540,Shingu,JP,33.7333,135.9833,58.95,85,100,7.78,overcast clouds,2022-04-30 19:44:36
541,Galdar,ES,28.147,-15.6502,68.36,78,50,14.25,scattered clouds,2022-04-30 19:44:37
542,Kalamata,GR,37.0389,22.1142,64.11,83,0,0.0,clear sky,2022-04-30 19:44:38
543,San Policarpo,PH,12.1791,125.5072,79.99,79,100,8.99,overcast clouds,2022-04-30 19:45:39
544,Novopokrovka,UA,49.8425,36.5477,47.25,63,50,6.02,scattered clouds,2022-04-30 19:45:39
545,West Bay,KY,19.3667,-81.4167,84.27,72,40,10.36,scattered clouds,2022-04-30 19:45:40
546,Tabou,CI,4.423,-7.3528,81.09,79,100,7.38,overcast clouds,2022-04-30 19:45:40
547,Fayetteville,US,35.0527,-78.8784,81.59,44,75,4.61,broken clouds,2022-04-30 19:43:15
548,Jumla,NP,29.2747,82.1838,50.77,77,70,3.96,broken clouds,2022-04-30 19:45:41
549,Hvide Sande,DK,56.0045,8.1294,45.09,72,99,6.69,overcast clouds,2022-04-30 19:45:42
550,Puerto Colombia,CO,10.9878,-74.9547,89.69,74,100,15.08,overcast clouds,2022-04-30 19:45:42
551,Angoche,MZ,-16.2325,39.9086,72.82,88,11,7.27,few clouds,2022-04-30 19:45:43
552,Celestun,MX,20.8667,-90.4,83.61,69,27,12.03,scattered clouds,2022-04-30 19:45:43
553,Salto,UY,-31.3833,-57.9667,56.79,70,99,7.31,overcast clouds,2022-04-30 19:45:44
554,Roald,NO,62.5833,6.1333,47.75,87,75,4.61,broken clouds,2022-04-30 19:45:45
555,Beloha,MG,-25.1667,45.05,68.31,80,7,6.49,clear sky,2022-04-30 19:45:45
556,Maniitsoq,GL,65.4167,-52.9,26.85,63,1,12.17,clear sky,2022-04-30 19:45:46
557,Arlit,NE,18.7369,7.3853,92.88,7,100,6.44,overcast clouds,2022-04-30 19:45:46
558,Bacolod,PH,10.6667,122.95,78.8,80,82,4.88,broken clouds,2022-04-30 19:45:47
559,Uniao,BR,-4.5858,-42.8642,83.35,74,99,1.5,overcast clouds,2022-04-30 19:45:48
560,Itoman,JP,26.1247,127.6694,71.62,76,100,6.91,overcast clouds,2022-04-30 19:45:48
561,Benguela,AO,-12.5763,13.4055,77.41,87,99,3.85,overcast clouds,2022-04-30 19:45:49
562,Senneterre,CA,48.3835,-77.2328,52.45,40,21,7.83,few clouds,2022-04-30 19:45:49
563,Suslovo,RU,56.2167,88.1167,51.31,94,100,6.04,overcast clouds,2022-04-30 19:45:50
564,Vostok,RU,46.4856,135.8833,34.84,79,100,3.78,overcast clouds,2022-04-30 19:45:50
565,Oktyabrskiy,RU,54.4815,53.471,42.84,61,75,2.73,broken clouds,2022-04-30 19:45:51
566,Nara,JP,34.6851,135.8049,58.5,83,100,1.45,light rain,2022-04-30 19:45:51
567,Lata,PT,40.1629,-8.3327,56.95,76,1,3.24,clear sky,2022-04-30 19:45:52
568,Garowe,SO,8.4054,48.4845,80.51,68,70,14.38,broken clouds,2022-04-30 19:45:53
569,Marshalltown,US,42.0494,-92.908,61.02,67,100,23.02,overcast clouds,2022-04-30 19:45:53
570,Lahaina,US,20.8783,-156.6825,78.8,86,100,10.33,overcast clouds,2022-04-30 19:45:54
571,Yokadouma,CM,3.5167,15.05,74.12,71,42,1.52,scattered clouds,2022-04-30 19:45:54
572,Stabat,ID,3.761,98.4513,79.0,96,96,2.64,overcast clouds,2022-04-30 19:45:55
573,Emerald,AU,-23.5333,148.1667,64.54,88,78,8.05,broken clouds,2022-04-30 19:45:55
574,Matara,LK,5.9485,80.5353,80.98,86,96,10.07,overcast clouds,2022-04-30 19:45:56
575,Marienburg,PL,54.0359,19.0266,54.57,58,100,6.02,overcast clouds,2022-04-30 19:45:56
576,Thayetmyo,MM,19.3167,95.1833,82.89,60,43,8.61,scattered clouds,2022-04-30 19:45:57
577,Price,US,39.5994,-110.8107,59.11,15,0,4.61,clear sky,2022-04-30 19:45:58
578,Cooma,AU,-36.2333,149.1333,33.57,93,0,6.91,clear sky,2022-04-30 19:45:58
579,Muroto,JP,33.2833,134.15,61.29,63,100,3.65,overcast clouds,2022-04-30 19:45:58
580,Sarahan,IN,31.5167,77.8,56.79,51,46,8.57,scattered clouds,2022-04-30 19:45:59
581,Pryozerne,UA,45.2698,36.3303,55.63,78,100,13.4,overcast clouds,2022-04-30 19:46:00
582,Veraval,IN,20.9,70.3667,82.38,84,0,11.27,clear sky,2022-04-30 19:46:00
583,Benghazi,LY,32.1167,20.0667,69.55,51,100,15.55,overcast clouds,2022-04-30 19:46:01
584,Thinadhoo,MV,0.5333,72.9333,85.91,68,73,15.46,broken clouds,2022-04-30 19:46:01
585,San Pedro,PH,14.35,121.0167,81.63,76,20,5.75,few clouds,2022-04-30 19:46:02
586,Troitsko-Pechorsk,RU,62.7084,56.1964,28.65,98,100,2.24,light snow,2022-04-30 19:46:03
587,Willmar,US,45.1219,-95.0433,51.82,87,100,14.97,overcast clouds,2022-04-30 19:42:29
588,Melbu,NO,68.5044,14.8297,33.62,75,100,4.61,overcast clouds,2022-04-30 19:46:03
589,Homer,US,59.6425,-151.5483,40.89,79,100,19.57,light rain,2022-04-30 19:46:04
590,Chuzhou,CN,32.3219,118.2978,54.46,84,100,2.44,overcast clouds,2022-04-30 19:46:05
591,Sulzbach-Rosenberg,DE,49.4983,11.7517,54.0,91,100,5.79,overcast clouds,2022-04-30 19:46:05
592,Emba,KZ,48.8264,58.1442,56.88,66,100,17.11,overcast clouds,2022-04-30 19:47:06
593,Bayan,CN,46.0833,127.4,36.1,98,100,8.25,overcast clouds,2022-04-30 19:47:06
594,Santa Marta De Tormes,ES,40.9506,-5.6272,66.22,56,0,8.05,clear sky,2022-04-30 19:47:07
595,Byron Bay,AU,-28.65,153.6167,64.29,88,100,11.41,light rain,2022-04-30 19:47:08
596,Morehead,US,37.2711,-87.1764,82.78,58,75,14.97,broken clouds,2022-04-30 19:47:08
597,Qena,EG,26.1615,32.7183,85.96,14,59,9.8,broken clouds,2022-04-30 19:47:08
598,Bonga,ET,7.2833,36.2333,59.05,99,76,1.01,light rain,2022-04-30 19:47:09
599,College,US,64.8569,-147.8028,54.09,39,75,6.91,broken clouds,2022-04-30 19:47:10
600,Myitkyina,MM,25.3833,97.4,67.15,83,79,2.89,broken clouds,2022-04-30 19:47:10
601,Eureka,US,40.8021,-124.1637,56.57,76,98,3.0,overcast clouds,2022-04-30 19:47:10
602,Mikkeli,FI,61.6886,27.2723,39.31,75,0,3.44,clear sky,2022-04-30 19:47:11
603,Madison,US,34.7334,-86.5667,80.67,61,100,14.97,overcast clouds,2022-04-30 19:47:11
604,Grass Valley,US,39.2191,-121.0611,71.83,41,0,8.01,clear sky,2022-04-30 19:47:12
605,Yarmouth,US,41.7057,-70.2286,57.15,53,0,11.5,clear sky,2022-04-30 19:47:12
606,Acari,PE,-15.4311,-74.6158,77.0,59,77,8.97,broken clouds,2022-04-30 19:47:13
607,High River,CA,50.5834,-113.8687,58.78,38,81,11.59,broken clouds,2022-04-30 19:47:14
608,Hambantota,LK,6.1241,81.1185,81.25,85,100,14.29,overcast clouds,2022-04-30 19:47:14
609,Dhidhdhoo,MV,6.8833,73.1,85.19,74,100,9.89,overcast clouds,2022-04-30 19:47:15
610,Ishigaki,JP,24.3448,124.1572,73.53,100,75,8.05,broken clouds,2022-04-30 19:47:15
611,Lompoc,US,34.6391,-120.4579,82.78,62,0,21.99,clear sky,2022-04-30 19:47:16
612,Salalah,OM,17.0151,54.0924,86.09,79,75,4.61,broken clouds,2022-04-30 19:47:16
613,Strathmore,CA,51.0501,-113.3852,58.35,30,84,16.11,broken clouds,2022-04-30 19:47:17
614,Talara,PE,-4.5772,-81.2719,79.56,57,0,17.27,clear sky,2022-04-30 19:47:18
615,Yen Bai,VN,21.7,104.8667,72.68,92,100,4.21,moderate rain,2022-04-30 19:47:18
616,Sinegorye,RU,62.0788,150.477,19.8,91,33,3.56,scattered clouds,2022-04-30 19:47:19
617,Rio Cuarto,AR,-33.1307,-64.3499,68.47,30,0,11.5,clear sky,2022-04-30 19:47:19
618,Storforshei,NO,66.4043,14.5233,35.38,64,100,0.0,overcast clouds,2022-04-30 19:47:20
619,Killybegs,IE,54.6333,-8.45,51.51,91,100,22.93,light rain,2022-04-30 19:47:20
620,Kaspiysk,RU,42.8816,47.6392,55.58,93,13,0.0,few clouds,2022-04-30 19:47:21
621,Arkhangelsk,RU,64.5401,40.5433,28.51,100,40,6.71,light snow,2022-04-30 19:47:21
622,Isiro,CD,2.7739,27.616,65.79,99,100,0.16,overcast clouds,2022-04-30 19:47:22
623,Mudkhed,IN,19.1667,77.5167,93.16,16,28,9.08,scattered clouds,2022-04-30 19:47:23
624,Trincomalee,LK,8.5711,81.2335,82.47,81,15,14.03,few clouds,2022-04-30 19:47:23
625,Coihaique,CL,-45.5752,-72.0662,52.41,71,75,8.05,broken clouds,2022-04-30 19:43:37
626,Garissa,KE,-0.4536,39.6401,80.26,73,90,18.45,overcast clouds,2022-04-30 19:47:24
627,Bodden Town,KY,19.2833,-81.25,84.2,72,40,10.36,scattered clouds,2022-04-30 19:47:24
628,La Sarre,CA,48.8002,-79.1996,53.33,46,50,5.99,scattered clouds,2022-04-30 19:47:25
629,Kazanka,UA,47.8462,32.8218,48.56,63,11,6.06,few clouds,2022-04-30 19:47:26
630,Wichian Buri,TH,15.6578,101.106,84.51,59,100,1.79,light rain,2022-04-30 19:47:26
631,Lazaro Cardenas,MX,17.9583,-102.2,83.8,52,38,10.25,scattered clouds,2022-04-30 19:47:27
632,Ponta Delgada,PT,37.7333,-25.6667,63.32,88,20,9.22,few clouds,2022-04-30 19:47:28
633,Codrington,AU,-38.2667,141.9667,57.61,83,100,13.51,overcast clouds,2022-04-30 19:47:28
634,Navadwip,IN,23.4167,88.3667,81.03,78,3,8.59,clear sky,2022-04-30 19:47:29
635,Paulo Afonso,BR,-9.4061,-38.2147,79.63,59,100,8.05,overcast clouds,2022-04-30 19:44:21
636,Baker City,US,44.7749,-117.8344,48.65,81,100,20.71,overcast clouds,2022-04-30 19:43:41
637,Churapcha,RU,62.0025,132.4325,22.46,92,18,4.12,few clouds,2022-04-30 19:48:29
638,Beya,RU,53.0533,90.9139,54.19,52,29,6.24,scattered clouds,2022-04-30 19:48:30
639,Aguimes,ES,27.9054,-15.4461,66.67,64,20,25.32,few clouds,2022-04-30 19:48:30
640,Stepantsevo,RU,56.1314,41.7032,30.31,69,8,4.7,clear sky,2022-04-30 19:48:31
641,Puyang,CN,29.4603,119.8861,54.81,95,100,2.13,overcast clouds,2022-04-30 19:48:32
642,Qorveh,IR,35.1664,47.8045,50.72,64,0,3.15,clear sky,2022-04-30 19:48:32
643,Tilichiki,RU,60.4667,166.1,26.91,89,45,7.23,scattered clouds,2022-04-30 19:48:33
644,Grand Bank,CA,47.0999,-55.765,46.4,80,100,7.05,overcast clouds,2022-04-30 19:48:33
645,Keetmanshoop,NA,-26.5833,18.1333,63.14,21,0,10.67,clear sky,2022-04-30 19:48:34
646,Ambilobe,MG,-13.2,49.05,73.27,95,17,2.95,few clouds,2022-04-30 19:48:34
647,Rosario,AR,-32.9468,-60.6393,61.07,59,0,4.61,clear sky,2022-04-30 19:43:45
648,Bathsheba,BB,13.2167,-59.5167,81.34,67,95,14.45,overcast clouds,2022-04-30 19:48:35
649,Mizoch,UA,50.4,26.15,47.28,61,83,3.8,broken clouds,2022-04-30 19:48:35
650,Angoram,PG,-4.0625,144.0661,72.63,99,97,1.99,overcast clouds,2022-04-30 19:48:36
651,Montevideo,UY,-34.8335,-56.1674,58.82,65,0,6.91,light rain,2022-04-30 19:48:37
652,Fengrun,CN,39.8333,118.1167,47.43,26,0,4.94,clear sky,2022-04-30 19:48:37
653,Sisimiut,GL,66.9395,-53.6735,26.51,54,2,3.8,clear sky,2022-04-30 19:48:38
654,Arawa,PG,-6.2132,155.5367,76.26,89,100,3.15,overcast clouds,2022-04-30 19:48:38
655,Tsumeb,NA,-19.2333,17.7167,69.01,38,22,5.26,few clouds,2022-04-30 19:48:39
656,San Quintin,MX,30.4833,-115.95,67.35,62,62,13.87,broken clouds,2022-04-30 19:48:40
657,Safaga,EG,26.7292,33.9365,81.72,37,0,8.97,clear sky,2022-04-30 19:48:40
658,Snezhnogorsk,RU,69.1933,33.2531,26.38,75,100,11.86,overcast clouds,2022-04-30 19:48:41
659,Lubsko,PL,51.7847,14.972,54.91,54,100,6.58,overcast clouds,2022-04-30 19:48:42
660,Paso De Patria,AR,-27.2454,-58.5454,59.05,70,100,6.46,overcast clouds,2022-04-30 19:48:42
661,Mudgee,AU,-32.5943,149.5871,38.79,100,40,1.14,scattered clouds,2022-04-30 19:48:43
662,Pyshchug,RU,58.8873,45.7134,25.07,92,14,4.79,few clouds,2022-04-30 19:48:43
663,Necochea,AR,-38.5473,-58.7368,57.31,43,8,7.74,clear sky,2022-04-30 19:48:44
664,Santa Helena De Goias,BR,-17.8136,-50.5969,83.61,44,18,6.98,few clouds,2022-04-30 19:47:07
665,Filadelfia,US,39.9523,-75.1638,69.93,18,40,13.8,scattered clouds,2022-04-30 19:45:54
666,Sioux Lookout,CA,50.1001,-91.917,55.47,26,75,10.36,broken clouds,2022-04-30 19:48:45
667,Warmbad,NA,-28.45,18.7333,60.6,24,0,4.68,clear sky,2022-04-30 19:48:45
668,Gazli,UZ,40.1333,63.45,81.05,18,100,13.71,overcast clouds,2022-04-30 19:48:46
669,Isangel,VU,-19.55,169.2667,78.58,90,100,9.82,overcast clouds,2022-04-30 19:48:46
670,Goya,AR,-29.14,-59.2626,58.5,67,100,5.95,overcast clouds,2022-04-30 19:48:47
671,Rexburg,US,43.826,-111.7897,57.42,28,0,12.66,clear sky,2022-04-30 19:48:32
672,Tanggu,CN,39.0211,117.6469,55.36,24,0,10.71,clear sky,2022-04-30 19:48:48
673,Guozhen,CN,34.3659,107.359,51.37,29,100,3.85,overcast clouds,2022-04-30 19:48:48
674,Necocli,CO,8.4234,-76.786,83.55,74,100,3.6,overcast clouds,2022-04-30 19:48:49
675,Podgornoye,RU,51.735,39.1496,46.62,46,0,6.71,clear sky,2022-04-30 19:48:49
676,Shaunavon,CA,49.6501,-108.4181,53.38,33,100,9.6,overcast clouds,2022-04-30 19:48:50
677,Araguaina,BR,-7.1911,-48.2072,83.23,65,100,0.34,overcast clouds,2022-04-30 19:48:50
678,Buraydah,SA,26.326,43.975,82.85,33,1,11.59,clear sky,2022-04-30 19:48:51
679,Klaksvik,FO,62.2266,-6.589,45.52,88,25,8.43,scattered clouds,2022-04-30 19:48:52
680,Morro Bay,US,35.3658,-120.8499,85.24,41,4,15.05,clear sky,2022-04-30 19:47:28
681,Port Lincoln,AU,-34.7333,135.8667,58.5,84,22,8.32,few clouds,2022-04-30 19:45:30
682,Riverton,US,40.5219,-111.9391,66.43,24,0,11.01,clear sky,2022-04-30 19:48:20
683,Sao Filipe,CV,14.8961,-24.4956,72.34,75,83,8.41,broken clouds,2022-04-30 19:49:53
684,Betanzos,ES,43.2804,-8.2147,68.65,81,0,3.44,clear sky,2022-04-30 19:49:53
685,Murwillumbah,AU,-28.3167,153.4,68.13,88,75,9.22,light rain,2022-04-30 19:49:54
686,Dolores,AR,-36.3132,-57.6792,55.29,54,89,5.88,overcast clouds,2022-04-30 19:49:54
687,Kadan,CZ,50.3833,13.2667,55.18,74,93,2.55,overcast clouds,2022-04-30 19:49:55
688,Tura,IN,25.5198,90.2201,67.89,92,61,3.36,broken clouds,2022-04-30 19:49:55
689,Lukang,TW,24.0567,120.4352,72.07,82,100,19.89,overcast clouds,2022-04-30 19:49:56
690,Saquena,PE,-4.6667,-73.5167,83.26,78,67,2.3,broken clouds,2022-04-30 19:49:57
